gid,role,role_base,role_detail,is_truncated,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,fast_share,tainted_in_kzt,taint_share,taint_state_share,taint_iterations,block_impact,betweenness,seed_sources,p_onward,cycles_le4
100000002975437100,peripheral,peripheral,peripheral,False,0.8,30,0.5466,"Признаков роли нет: вход 530 тыс от 1, выход 8 тыс к 1, передал 2%.",3,False,1,1,530000.0,8500.0,0.016037735849056604,0.0,262938.54838261585,0.496110468646445,0.39582931483669814,8,0.0005125079989825377,0.0,7,,1
100000003880331100,distributor,distributor,distributor,False,0.8,6,0.5464,"Признаки раздачи: 16 получателей против 1 плательщиков, отправил 3,9 млн в 31 переводах.",3,False,1,16,100000.0,3904908.0,39.04908,0.4467150058336842,41457.735456139475,0.4145773545613948,0.34642937421986486,8,-0.04065772088227928,0.0006596540844331799,7,,3
100000001526235100,peripheral,peripheral,peripheral,False,0.8,24,0.5462,"Признаков роли нет: вход 82 тыс от 3, выход 433 тыс к 8, передал в 5,3 раза больше полученного (есть невидимые поступления извне).",2,False,3,8,82000.0,432750.0,5.277439024390244,0.1346042749855575,27332.770878306776,0.3333264741256924,0.3333264741256924,8,0.0010257570586823458,0.0002566001725462782,7,,3
100000002890167100,terminal,terminal,terminal,False,0.592,7,0.5461,"Деньги оседают: получил 118 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,1,0,118150.0,0.0,0.0,,118150.0,1.0,1.0,8,0.00046684144754634884,0.0,7,,0
100000001703168100,transit,transit,transit,False,0.7,3,0.5456,"Признаки транзита: получил 45 тыс, передал в 2,0 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 2 дн.",2,False,1,1,45000.0,90000.0,2.0,1.0,30683.93365900372,0.6818651924223049,0.623412894157695,8,0.0003429342363035107,1.922024458454748e-05,7,,0
100000005572303100,peripheral,peripheral,peripheral,False,0.8,7,0.545,"Признаков роли нет: вход 75 тыс от 1, выход 20 тыс к 1, передал 27%.",2,False,1,1,75000.0,20000.0,0.26666666666666666,0.0,74801.6879989802,0.9973558399864026,0.9965217601156066,8,0.0010237720215974886,3.844048916909496e-05,7,,0
100000000076451100,peripheral,peripheral,peripheral,False,0.8,15,0.5446,"Признаков роли нет: вход 88 тыс от 3, выход 58 тыс к 4, передал 66%.",2,False,3,4,87707.0,58000.0,0.661292713238396,0.25862068965517243,73823.19035266968,0.8417023766936469,0.8187955711777725,8,0.0005138220119653981,9.76863977338341e-05,7,,2
100000002826669100,terminal,terminal,terminal,False,0.602,1,0.5437,"Деньги оседают: получил 160 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,159900.0,0.0,0.0,,107899.10470050157,0.6747911488461636,0.6559816324339932,8,0.0004263374881704541,0.0,7,,0
100000005241556100,terminal,terminal,terminal,False,0.588,6,0.5435,"Деньги оседают: получил 100 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,100000.0,0.0,0.0,,87600.58067391424,0.8760058067391424,0.7967776580420617,8,0.00034613272863072035,0.0,8,,0
100000001674850100,terminal,terminal,terminal,False,0.684,5,0.5431,"Деньги оседают: получил 237 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,237000.0,0.0,0.0,,74168.10686898709,0.31294559860332105,0.2398247270635351,8,0.00029305752325423616,0.0,8,,0
100000008699083100,peripheral,peripheral,truncated,True,1.0,12,0.5428,Обрезан на 4-м хопе: исходящие не выгружались. Получил 238 тыс от 1 плат.; оценка P(переводит дальше)=34%.,4,False,1,0,238500.0,0.0,0.0,,60184.99919596708,0.252348005014537,0.20430281220520205,8,0.00023780661993414538,0.0,8,0.3390817463790839,0
100000008417029100,terminal,terminal,terminal,False,0.588,5,0.5425,"Деньги оседают: получил 100 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,100000.0,0.0,0.0,,80347.70797288904,0.8034770797288904,0.7326565522988691,8,0.0003174747380202502,0.0,9,,0
100000002981527100,terminal,terminal,terminal,False,0.604,4,0.5419,"Деньги оседают: получил 168 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,1,0,168000.0,0.0,0.0,,168000.0,1.0,1.0,8,0.0006638117916867254,0.0,1,,0
100000002769809100,terminal,terminal,terminal,False,0.591,17,0.5419,"Деньги оседают: получил 113 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,113422.0,0.0,0.0,,113422.0,1.0,1.0,8,0.0004481598871231653,0.0,7,,0
100000008468762100,terminal,terminal,terminal,False,0.668,19,0.5417,"Деньги оседают: получил 170 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,170000.0,0.0,0.0,,76936.8352762458,0.4525696192720341,0.37787661375619197,8,0.00030399749090137713,0.0,8,,0
100000001927599100,terminal,terminal,terminal,False,0.672,9,0.5412,"Деньги оседают: получил 188 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,188000.0,0.0,0.0,,70568.05590849991,0.3753619995132974,0.3376798151414043,8,0.0002788327835028045,0.0,9,,0
100000001363952100,peripheral,peripheral,peripheral,False,0.8,6,0.5411,"Признаков роли нет: вход 197 тыс от 2, выход 91 тыс к 1, передал 46%.",1,False,2,1,196655.0,91000.0,0.4627393150441128,0.10989010989010989,113324.74521303277,0.5762617030486525,0.5160683200559527,8,0.0006333355693672021,1.922024458454748e-05,7,,0
100000004408683100,terminal,terminal,terminal,False,0.653,7,0.5409,"Деньги оседают: получил 113 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,112919.68,0.0,0.0,,112919.68,1.0,1.0,8,0.00044617508986605025,0.0,7,,0
100000008258458100,peripheral,peripheral,peripheral,False,0.8,63,0.5409,"Признаков роли нет: вход 19 тыс от 1, выход 1,6 млн к 2, передал в 82,0 раза больше полученного (есть невидимые поступления извне).",3,False,1,2,19000.0,1557988.0,81.99936842105264,0.364308325866438,18933.91344219653,0.9965217601156068,0.9961695382890274,8,0.0062072491417844745,3.844048916909496e-05,7,,0
100000006567935100,terminal,terminal,terminal,False,0.612,29,0.5407,"Деньги оседают: получил 200 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,200000.0,0.0,0.0,,99985.23451458979,0.4999261725729489,0.44665696352259815,8,0.00039506772419851255,0.0,7,,0
100000008599354100,peripheral,peripheral,peripheral,False,0.8,1,0.5406,"Признаков роли нет: вход 177 тыс от 1, выход 38 тыс к 1, передал 22%.",3,False,1,1,177000.0,38200.0,0.21581920903954802,0.0,147048.23037571087,0.8307809625746377,0.7594437519994522,8,0.0006986489096990639,4.359230730515923e-06,7,,0
100000002581346100,terminal,terminal,terminal,False,0.604,8,0.5402,"Деньги оседают: получил 166 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,166400.0,0.0,0.0,,103031.23006638935,0.6191780653028206,0.5403576910379955,8,0.0004071032466074809,0.0,7,,0
100000002508637100,peripheral,peripheral,peripheral,False,0.8,6,0.54,"Признаков роли нет: вход 306 тыс от 1, выход 8 тыс к 1, передал 3%.",3,False,1,1,306410.0,8000.0,0.02610880845925394,0.0,291173.38067153445,0.9502737530483159,0.8946973593964336,8,0.0011787833855495529,7.925874055483496e-07,1,,0
100000001227106100,terminal,terminal,terminal,False,0.604,8,0.5396,"Деньги оседают: получил 165 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,164765.0,0.0,0.0,,102018.87392961924,0.6191780653028206,0.5403576910379955,8,0.0004031031636254945,0.0,7,,0
100000002529877100,peripheral,peripheral,truncated,True,1.0,12,0.5392,Обрезан на 4-м хопе: исходящие не выгружались. Получил 232 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,232000.0,0.0,0.0,,58544.73716337259,0.252348005014537,0.20430281220520205,8,0.0002313255170847718,0.0,8,0.3322030039220081,0
100000004746397100,peripheral,peripheral,peripheral,False,0.8,8,0.5391,"Признаков роли нет: вход 220 тыс от 1, выход 8 тыс к 1, передал 3%.",3,False,1,1,219520.0,7500.0,0.03416545189504373,0.0,135921.96889527517,0.6191780653028206,0.5403576910379955,8,0.0001557062974486346,0.0006677699345145905,7,,0
100000004114962100,terminal,terminal,terminal,False,0.666,8,0.5391,"Деньги оседают: получил 165 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,165000.0,0.0,0.0,,101573.01845861053,0.6155940512643062,0.5403340858938913,8,0.0004013414724406863,0.0,7,,0
100000000555721100,terminal,terminal,terminal,False,0.653,1,0.539,"Деньги оседают: получил 113 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,113000.0,0.0,0.0,,109954.05732634348,0.9730447551003848,0.9616813056282313,8,0.0004344571416489707,0.0,7,,0
100000002824176100,terminal,terminal,terminal,False,0.598,4,0.5388,"Деньги оседают: получил 144 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,1,0,144000.0,0.0,0.0,,144000.0,1.0,1.0,8,0.0005689815357314789,0.0,2,,0
100000008221765100,peripheral,peripheral,truncated,True,1.0,8,0.5387,Обрезан на 4-м хопе: исходящие не выгружались. Получил 156 тыс от 1 плат.; оценка P(переводит дальше)=27%.,4,False,1,0,156354.0,0.0,0.0,,84487.08642455474,0.5403576910379955,0.5119191887828877,8,0.0003338305012730831,0.0,7,0.27498273378886084,0
100000003180305100,peripheral,peripheral,truncated,True,1.0,1,0.5384,Обрезан на 4-м хопе: исходящие не выгружались. Получил 144 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,144000.0,0.0,0.0,,86714.13248429708,0.6021814755853964,0.5759716809994979,8,0.00034263014076758717,0.0,7,0.27657808728555544,0
100000007322059100,transit,transit,transit,False,0.839,31,0.5381,"Признаки транзита: получил 29 тыс, передал 78%; 69% ушло в течение 2 дней после поступления, медианная задержка 2 дн.",2,False,2,1,29000.0,22500.0,0.7758620689655172,0.6888888888888889,23702.097477032537,0.8173137061045702,0.7428676315614435,8,0.00017432992370557313,4.0025663980191654e-05,8,,1
100000001851289100,terminal,terminal,terminal,False,0.59,7,0.5377,"Деньги оседают: получил 110 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,1,0,109510.0,0.0,0.0,,109510.0,1.0,1.0,8,0.0004327025554024601,0.0,7,,0
100000001140785100,terminal,terminal,terminal,False,0.679,5,0.5376,"Деньги оседают: получил 215 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,215000.0,0.0,0.0,,71374.43518905017,0.3319741171583729,0.277155538188607,8,0.0002820189982349031,0.0,8,,0
100000003254277100,transit,transit,transit,False,0.974,1,0.5375,"Признаки транзита: получил 49 тыс, передал 91%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,1,1,49200.0,44997.0,0.9145731707317073,1.0,37226.80132862464,0.7566423034273301,0.6659430358381553,8,0.00026549405533532315,1.922024458454748e-05,7,,0
100000001275752100,terminal,terminal,terminal,False,0.6,5,0.5369,"Деньги оседают: получил 152 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,151500.0,0.0,0.0,,70549.85292152836,0.4656755968417714,0.40751427377564153,8,0.00027876085875634703,0.0,9,,0
100000008583360100,peripheral,peripheral,peripheral,False,0.8,9,0.5369,"Признаков роли нет: вход 113 тыс от 1, выход 170 тыс к 1, передал в 1,5 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,112843.0,170000.0,1.5065179054083992,0.0,84365.97422609523,0.7476402986990353,0.7340348423324575,8,0.0008264136652546553,1.922024458454748e-05,7,,0
